state_abbr,s_StudyID,s_Study_Design,s_Study_Rating,s_Study_Page_URL,findings_n,interventions_n,weighted_outcome_sample,mean_effect_size_wwc,mean_improvement_index
TX,82904,Randomized controlled trial,Meets WWC standards without reservations,/Study/82904,1,1,113.16666666666666,0.259785612131792,10.0
TX,82909,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/82909,3,0,93.33333333333333,,
TX,82935,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/82935,11,0,1133.0,0.29514896594353535,11.272727272727273
TX,85477,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85477,1,0,682.6666666666666,-0.0569978506647449,-2.0
TX,85485,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85485,12,0,1653.0,0.12576162914478797,5.0
TX,85516,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/85516,22,1,37873.22222222222,0.19397960096453054,7.636363636363637
TX,85518,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/85518,13,1,1953.909090909091,0.23452534013614063,9.307692307692308
TX,85520,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85520,21,0,4044.0,0.19164762815940029,7.523809523809524
TX,85538,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85538,6,1,463.71428571428567,0.14412486355040896,5.666666666666667
TX,85645,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/85645,5,0,22147.0,0.0009991311199635004,-0.2
TX,86044,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86044,12,1,9686.666666666666,0.052381933073295146,2.0833333333333335
TX,87212,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87212,6,0,300.0,0.24441654251933267,9.833333333333334
TX,87213,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87213,18,0,1050.0,0.6024757928928346,22.38888888888889
TX,87214,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87214,6,0,267.0,0.5330113195273514,20.0
TX,87215,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87215,7,0,318.5,0.29259017604980814,11.285714285714286
TX,87216,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87216,5,0,167.5,0.2927753514239938,11.0
TX,87217,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87217,5,0,165.0,0.2501544116419666,9.2
TX,87219,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87219,1,0,33.0,0.607318572779359,23.0
TX,87220,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87220,1,0,34.0,0.615215265948076,23.0
TX,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
TX,87305,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87305,14,0,2870.0,,
TX,88740,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/88740,6,0,1672.5,0.38250415515592134,7.666666666666667
TX,88880,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/88880,9,1,1513.5,0.05732518513555702,2.2222222222222223
TX,89171,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89171,72,1,21627.666666666664,0.028279045182326816,1.1527777777777777
TX,89193,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/89193,4,0,438.66666666666663,5.966502660616145,31.25
TX,89202,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89202,15,0,2891.6666666666665,0.38368132049246145,12.6
TX,89235,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89235,10,1,2588.5,0.357605673807994,5.8
TX,89372,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89372,9,0,4424.400000000001,0.544690441264266,19.333333333333332
TX,89407,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89407,6,0,303.0,0.6897432722028739,25.333333333333332
TX,89435,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89435,1,0,34.0,0.0642842501152275,3.0
TX,89442,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89442,13,0,2185.8571428571427,0.09983846333177503,4.083333333333333
TX,89470,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89470,6,0,5479.090909090909,-0.004047550582012884,-0.16666666666666666
TX,89782,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89782,7,0,4152.4,0.12346289954849014,3.4285714285714284
TX,89848,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/89848,14,0,52110.0,0.017663735813629223,0.5714285714285714
TX,89868,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/89868,12,0,3818.8571428571427,0.01317530760775513,0.4166666666666667
TX,89868,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89868,12,0,3818.8571428571427,0.013156167920148449,0.4166666666666667
TX,89881,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89881,30,0,1336.0,0.5355981494918004,19.8
TX,90004,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90004,15,0,911.5,0.03037338664274841,1.2666666666666666
TX,90005,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90005,13,0,756.5,0.0009884543358729724,0.0
TX,90167,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90167,18,0,16421.75,-0.1082926915956524,-0.7777777777777778
TX,90218,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/90218,2,0,229.25,0.21895845176575351,8.5
TX,90219,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90219,5,0,6086.5,0.012498808031651251,1.0
TX,90225,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90225,4,0,464.0,0.1609487213294015,6.5
TX,90296,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/90296,1,0,2128.7000000000003,-0.251943611941047,-10.0
TX,90477,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90477,2,0,349.0,0.158377744377868,6.0
TX,90790,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90790,9,0,10354.384615384615,0.11986484868768077,4.777777777777778
TX,94407,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/94407,3,0,603.0,0.3463489920090783,13.333333333333334
UT,40473,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/40473,7,1,1167.4444444444443,0.04607932929627497,1.7142857142857142
UT,77299,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/77299,1,1,46.5625,0.112191716858976,4.0
UT,86122,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86122,6,0,481.0,1.1562187971676594,32.0
UT,86168,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/86168,2,0,76.75,-0.1078970450789562,-4.5
UT,89372,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89372,9,0,4424.400000000001,0.544690441264266,19.333333333333332
UT,90654,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/90654,2,0,200.0,0.189765669661338,7.5
VA,14407,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/14407,8,1,280.54166666666663,0.2946,11.6
VA,40473,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/40473,7,1,1167.4444444444443,0.04607932929627497,1.7142857142857142
VA,44803,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/44803,6,1,32.0,0.42597808017449806,16.0
VA,77299,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/77299,1,1,46.5625,0.112191716858976,4.0
VA,77321,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/77321,2,1,278.75,-0.0478485262082611,-2.0
VA,78772,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/78772,28,0,10219.0,,-0.25
VA,79870,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/79870,2,0,283.0,0.1545806841804897,6.0
VA,79870,Randomized controlled trial,Meets WWC standards with reservations,/Study/79870,2,1,283.0,0.1550845546393858,6.0
VA,81563,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/81563,5,0,160.0,,27.8
VA,81746,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/81746,3,1,220.20000000000002,0.19659720964456398,7.666666666666667
VA,86109,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86109,3,0,225.0,0.15225134074490868,5.666666666666667
VA,86174,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/86174,1,0,42.0,-0.390950027374339,-15.0
VA,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
VA,87574,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87574,9,0,1851.0,0.15583956739594917,6.222222222222222
VA,89839,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89839,4,0,40.57142857142857,0.07801682713820378,3.0
VA,89847,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/89847,1,0,26.375,-0.157735550869625,-6.0
VA,89859,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89859,7,0,1158.75,,5.571428571428571
VA,89964,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89964,2,0,379.66666666666663,-0.0010953407223610497,0.0
VA,90091,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90091,6,0,142.375,0.1649411504023994,6.333333333333333
VA,90215,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90215,6,0,2853.0,-0.05623210272959903,-2.0
VA,90225,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90225,4,0,464.0,0.1609487213294015,6.5
VA,90301,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90301,33,0,502.40000000000003,0.13139845902177957,3.727272727272727
VA,90317,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90317,7,0,988.9999999999999,0.0034404647697599713,0.2857142857142857
VA,90647,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90647,3,0,597.0,0.1545692573002733,6.0
VT,70514,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/70514,3,0,660.0,0.35855162842821636,15.666666666666666
VT,88841,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/88841,4,0,36.0,,
WA,14407,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/14407,8,1,280.54166666666663,0.2946,11.6
WA,30518,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/30518,4,1,1285.5,,-0.75
WA,30639,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/30639,1,1,156.5,,-2.0
WA,30710,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/30710,2,1,280.0,0.0454642744943638,3.0
WA,77299,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/77299,1,1,46.5625,0.112191716858976,4.0
WA,77321,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/77321,2,1,278.75,-0.0478485262082611,-2.0
WA,79019,Randomized controlled trial,Meets WWC standards without reservations,/Study/79019,21,1,3938.75,0.12056809650149178,4.761904761904762
WA,79958,Randomized controlled trial,Meets WWC standards without reservations,/Study/79958,1,0,488.66666666666663,,11.0
WA,81433,Randomized controlled trial,Meets WWC standards without reservations,/Study/81433,10,0,2297.833333333333,0.3962562693277202,15.2
WA,81746,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/81746,3,1,220.20000000000002,0.19659720964456398,7.666666666666667
WA,82198,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82198,7,0,1186.0,0.0069485165094705465,0.14285714285714285
WA,82909,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/82909,3,0,93.33333333333333,,
WA,84221,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/84221,9,1,1666.0,0.003192531396614089,0.2222222222222222
WA,85485,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85485,12,0,1653.0,0.12576162914478797,5.0
WA,85497,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/85497,5,0,448.0,-0.023703267353247084,-0.8
WA,86123,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86123,25,0,705.2,0.04064272609178279,1.52
WA,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
WA,87321,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87321,118,0,14108.846153846154,0.18732667746261944,7.0495049504950495
WA,89200,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89200,3,1,707.125,1.0003193162786483,34.0
WA,90225,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90225,4,0,464.0,0.1609487213294015,6.5
WA,90301,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90301,33,0,502.40000000000003,0.13139845902177957,3.727272727272727
WA,90645,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90645,4,0,3546.5,0.06508510785688593,2.75
WI,14407,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/14407,8,1,280.54166666666663,0.2946,11.6
WI,29870,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/29870,1,1,119.60000000000001,,23.0
WI,67271,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/67271,6,0,1487.142857142857,-0.027289559475774217,-1.0
WI,67284,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/67284,3,1,578.125,-0.0166493649416042,-0.6666666666666666
WI,67284,Randomized controlled trial,Meets WWC standards without reservations,/Study/67284,16,0,4515.5,,-2.5
WI,81428,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/81428,16,0,1464986.111111111,,0.875
WI,82205,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82205,15,0,676.5,1.2091440156793116,35.86666666666667
WI,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
WI,87321,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87321,118,0,14108.846153846154,0.18732667746261944,7.0495049504950495
WI,89532,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89532,3,0,3304.5,0.1784031020247565,7.0
WI,90167,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90167,18,0,16421.75,-0.1082926915956524,-0.7777777777777778
WI,90184,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/90184,5,0,3924.0,0.09659737828616281,3.8
WI,90225,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90225,4,0,464.0,0.1609487213294015,6.5
WI,90652,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90652,7,0,535.0,0.5127650509559609,19.142857142857142
WI,90790,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90790,9,0,10354.384615384615,0.11986484868768077,4.777777777777778
WI,90949,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90949,8,0,157.33333333333331,0.7166821692698383,25.875
WV,65127,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/65127,1,1,104.28571428571428,0.127630114071465,5.0
WV,77775,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/77775,3,0,155.4,0.22198067330319501,9.0
WV,81482,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/81482,3,0,607.5,0.12957505240926134,5.0
WV,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
WV,87321,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87321,118,0,14108.846153846154,0.18732667746261944,7.0495049504950495
WV,89839,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89839,4,0,40.57142857142857,0.07801682713820378,3.0
WV,89847,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/89847,1,0,26.375,-0.157735550869625,-6.0
WV,90091,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90091,6,0,142.375,0.1649411504023994,6.333333333333333
WV,90790,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90790,9,0,10354.384615384615,0.11986484868768077,4.777777777777778
WY,77321,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/77321,2,1,278.75,-0.0478485262082611,-2.0
